Season,2015 REF,WK,Performance,Mins,Gls,Ass,CS,GC,OG,PS,PM,Y,R,S,BP,ESP,TOT,Team,Name,Pos,Game
2015,106,1,7,90,0,0,0,2,0,0,0,0,0,0,0,12,1,Crystal Palace,Ward,D,Arsenal 2 - 1 Crystal Palace: 16 Aug 17:30
2015,107,1,7,16,0,0,0,1,0,0,0,0,0,0,0,4,1,Crystal Palace,Delaney,D,Arsenal 2 - 1 Crystal Palace: 16 Aug 17:30
2015,112,1,7,74,0,0,0,1,0,0,0,0,0,0,0,8,2,Crystal Palace,Dann,D,Arsenal 2 - 1 Crystal Palace: 16 Aug 17:30
2015,201,1,7,90,0,0,0,2,0,0,0,1,0,0,0,6,0,Crystal Palace,Kelly,D,Arsenal 2 - 1 Crystal Palace: 16 Aug 17:30
2015,547,1,7,90,1,0,0,2,0,0,0,0,0,0,0,16,7,Crystal Palace,Hangeland,D,Arsenal 2 - 1 Crystal Palace: 16 Aug 17:30
2015,114,1,7,90,0,0,0,1,0,0,0,0,0,0,0,3,2,Crystal Palace,Bolasie,M,Arsenal 2 - 1 Crystal Palace: 16 Aug 17:30
2015,116,1,7,90,0,0,0,2,0,0,0,0,0,0,0,16,2,Crystal Palace,Jedinak,M,Arsenal 2 - 1 Crystal Palace: 16 Aug 17:30
2015,119,1,7,88,0,1,0,2,0,0,0,0,1,0,0,5,2,Crystal Palace,Puncheon,M,Arsenal 2 - 1 Crystal Palace: 16 Aug 17:30
2015,121,1,7,1,0,0,0,1,0,0,0,0,0,0,0,3,1,Crystal Palace,O'Keefe,M,Arsenal 2 - 1 Crystal Palace: 16 Aug 17:30
2015,125,1,7,90,0,0,0,2,0,0,0,0,0,0,0,10,2,Crystal Palace,Ledley,M,Arsenal 2 - 1 Crystal Palace: 16 Aug 17:30
2015,127,1,7,6,0,0,0,1,0,0,0,0,0,0,0,3,1,Crystal Palace,Gayle,F,Arsenal 2 - 1 Crystal Palace: 16 Aug 17:30
2015,129,1,7,90,0,0,0,2,0,0,0,1,0,0,0,0,1,Crystal Palace,Chamakh,F,Arsenal 2 - 1 Crystal Palace: 16 Aug 17:30
2015,536,1,7,84,0,0,0,1,0,0,0,0,0,0,0,-1,2,Crystal Palace,Campbell,F,Arsenal 2 - 1 Crystal Palace: 16 Aug 17:30
2015,200,1,8,90,0,0,0,1,0,0,0,0,0,5,0,16,3,Liverpool,Mignolet,G,Liverpool 2 - 1 Southampton: 17 Aug 13:30
2015,202,1,8,90,0,0,0,1,0,0,0,0,0,0,0,8,2,Liverpool,Johnson,D,Liverpool 2 - 1 Southampton: 17 Aug 13:30
2015,203,1,8,90,0,0,0,1,0,0,0,0,0,0,2,25,4,Liverpool,Skrtel,D,Liverpool 2 - 1 Southampton: 17 Aug 13:30
2015,344,1,8,90,0,0,0,1,0,0,0,0,0,0,0,22,2,Liverpool,Lovren,D,Liverpool 2 - 1 Southampton: 17 Aug 13:30
2015,550,1,8,90,0,0,0,1,0,0,0,1,0,0,0,11,1,Liverpool,Manquillo,D,Liverpool 2 - 1 Southampton: 17 Aug 13:30
2015,214,1,8,90,0,0,0,1,0,0,0,0,0,0,0,16,2,Liverpool,Gerrard,M,Liverpool 2 - 1 Southampton: 17 Aug 13:30
2015,215,1,8,62,0,0,0,1,0,0,0,0,0,0,0,15,2,Liverpool,Lucas,M,Liverpool 2 - 1 Southampton: 17 Aug 13:30
2015,216,1,8,90,0,1,0,1,0,0,0,0,0,0,0,22,5,Liverpool,Henderson,M,Liverpool 2 - 1 Southampton: 17 Aug 13:30
2015,217,1,8,90,1,1,0,1,0,0,0,0,0,0,3,43,13,Liverpool,Sterling,M,Liverpool 2 - 1 Southampton: 17 Aug 13:30
2015,218,1,8,28,0,0,0,0,0,0,0,0,0,0,0,2,1,Liverpool,Allen,M,Liverpool 2 - 1 Southampton: 17 Aug 13:30
2015,219,1,8,75,0,0,0,1,0,0,0,0,0,0,0,9,2,Liverpool,Coutinho,M,Liverpool 2 - 1 Southampton: 17 Aug 13:30
2015,227,1,8,90,1,0,0,1,0,0,0,0,0,0,0,24,6,Liverpool,Sturridge,F,Liverpool 2 - 1 Southampton: 17 Aug 13:30
2015,229,1,8,15,0,0,0,0,0,0,0,0,0,0,0,3,1,Liverpool,Lambert,F,Liverpool 2 - 1 Southampton: 17 Aug 13:30
2015,560,1,8,90,0,0,0,2,0,0,0,0,0,3,0,11,2,Southampton,Forster,G,Liverpool 2 - 1 Southampton: 17 Aug 13:30
2015,84,1,8,90,0,0,0,2,0,0,0,0,0,0,0,12,1,Southampton,Bertrand,D,Liverpool 2 - 1 Southampton: 17 Aug 13:30
2015,341,1,8,90,0,0,0,2,0,0,0,0,0,0,0,13,1,Southampton,Fonte,D,Liverpool 2 - 1 Southampton: 17 Aug 13:30
2015,342,1,8,90,1,0,0,2,0,0,0,0,0,0,2,25,9,Southampton,Clyne,D,Liverpool 2 - 1 Southampton: 17 Aug 13:30
2015,343,1,8,90,0,0,0,2,0,0,0,0,0,0,0,15,1,Southampton,Yoshida,D,Liverpool 2 - 1 Southampton: 17 Aug 13:30
2015,349,1,8,90,0,0,0,2,0,0,0,1,0,0,0,12,1,Southampton,Schneiderlin,M,Liverpool 2 - 1 Southampton: 17 Aug 13:30
2015,350,1,8,81,0,0,0,2,0,0,0,1,0,0,0,7,1,Southampton,Davis,M,Liverpool 2 - 1 Southampton: 17 Aug 13:30
2015,351,1,8,90,0,0,0,2,0,0,0,0,0,0,0,15,2,Southampton,Ward-Prowse,M,Liverpool 2 - 1 Southampton: 17 Aug 13:30
2015,353,1,8,90,0,0,0,2,0,0,0,0,0,0,0,18,2,Southampton,Wanyama,M,Liverpool 2 - 1 Southampton: 17 Aug 13:30
2015,354,1,8,9,0,0,0,0,0,0,0,0,0,0,0,3,1,Southampton,Isgrove,M,Liverpool 2 - 1 Southampton: 17 Aug 13:30
2015,356,1,8,73,0,1,0,1,0,0,0,0,0,0,0,13,5,Southampton,Tadic,M,Liverpool 2 - 1 Southampton: 17 Aug 13:30
2015,176,1,8,17,0,0,0,1,0,0,0,0,0,0,0,0,1,Southampton,Long,F,Liverpool 2 - 1 Southampton: 17 Aug 13:30
2015,362,1,8,90,0,0,0,2,0,0,0,0,0,0,0,5,2,Southampton,Pelle,F,Liverpool 2 - 1 Southampton: 17 Aug 13:30
2015,288,1,9,90,0,0,0,2,0,0,0,0,0,3,0,11,2,Newcastle,Krul,G,Newcastle 0 - 2 Man City: 17 Aug 16:00
2015,290,1,9,90,0,0,0,2,0,0,0,0,0,0,0,17,1,Newcastle,Williamson,D,Newcastle 0 - 2 Man City: 17 Aug 16:00
2015,292,1,9,90,0,0,0,2,0,0,0,0,0,0,0,19,1,Newcastle,Coloccini,D,Newcastle 0 - 2 Man City: 17 Aug 16:00
2015,298,1,9,90,0,0,0,2,0,0,0,0,0,0,0,16,1,Newcastle,Dummett,D,Newcastle 0 - 2 Man City: 17 Aug 16:00
2015,527,1,9,90,0,0,0,2,0,0,0,1,0,0,0,8,0,Newcastle,Janmaat,D,Newcastle 0 - 2 Man City: 17 Aug 16:00
2015,300,1,9,28,0,0,0,1,0,0,0,0,0,0,0,5,1,Newcastle,Obertan,M,Newcastle 0 - 2 Man City: 17 Aug 16:00
2015,307,1,9,62,0,0,0,1,0,0,0,0,0,0,0,8,2,Newcastle,Anita,M,Newcastle 0 - 2 Man City: 17 Aug 16:00
2015,308,1,9,90,0,0,0,2,0,0,0,0,0,0,0,12,2,Newcastle,Sissoko,M,Newcastle 0 - 2 Man City: 17 Aug 16:00
2015,309,1,9,90,0,0,0,2,0,0,0,0,0,0,0,17,2,Newcastle,Colback,M,Newcastle 0 - 2 Man City: 17 Aug 16:00
2015,311,1,9,73,0,0,0,1,0,0,0,0,0,0,0,17,2,Newcastle,Gouffran,M,Newcastle 0 - 2 Man City: 17 Aug 16:00
2015,525,1,9,90,0,0,0,2,0,0,0,0,0,0,0,12,2,Newcastle,Cabella,M,Newcastle 0 - 2 Man City: 17 Aug 16:00
2015,563,1,9,17,0,0,0,1,0,0,0,0,0,0,0,1,1,Newcastle,Aarons,M,Newcastle 0 - 2 Man City: 17 Aug 16:00
2015,317,1,9,8,0,0,0,1,0,0,0,0,0,0,0,3,1,Newcastle,Ayoze,F,Newcastle 0 - 2 Man City: 17 Aug 16:00
2015,526,1,9,82,0,0,0,1,0,0,0,0,0,0,0,3,2,Newcastle,Riviere,F,Newcastle 0 - 2 Man City: 17 Aug 16:00
2015,231,1,9,90,0,0,1,0,0,0,0,0,0,0,0,19,6,Man City,Hart,G,Newcastle 0 - 2 Man City: 17 Aug 16:00
2015,233,1,9,90,0,0,1,0,0,0,0,1,0,0,0,23,5,Man City,Kolarov,D,Newcastle 0 - 2 Man City: 17 Aug 16:00
2015,236,1,9,90,0,0,1,0,0,0,0,1,0,0,0,25,5,Man City,Kompany,D,Newcastle 0 - 2 Man City: 17 Aug 16:00
2015,237,1,9,90,0,0,1,0,0,0,0,0,0,0,3,35,9,Man City,Clichy,D,Newcastle 0 - 2 Man City: 17 Aug 16:00
2015,241,1,9,90,0,0,1,0,0,0,0,1,0,0,0,25,5,Man City,Demichelis,D,Newcastle 0 - 2 Man City: 17 Aug 16:00
2015,244,1,9,77,0,0,1,0,0,0,0,0,0,0,0,17,3,Man City,Nasri,M,Newcastle 0 - 2 Man City: 17 Aug 16:00
2015,245,1,9,90,1,0,1,0,0,0,0,1,0,0,2,32,9,Man City,Silva,M,Newcastle 0 - 2 Man City: 17 Aug 16:00
2015,246,1,9,90,0,0,1,0,0,0,0,0,0,0,0,14,3,Man City,Yaya Toure,M,Newcastle 0 - 2 Man City: 17 Aug 16:00
2015,247,1,9,13,0,0,0,0,0,0,0,0,0,0,0,5,1,Man City,Milner,M,Newcastle 0 - 2 Man City: 17 Aug 16:00
2015,250,1,9,18,0,0,0,0,0,0,0,0,0,0,0,4,1,Man City,Fernandinho,M,Newcastle 0 - 2 Man City: 17 Aug 16:00
2015,252,1,9,90,0,0,1,0,0,0,0,1,0,0,0,16,2,Man City,Fernando,M,Newcastle 0 - 2 Man City: 17 Aug 16:00
2015,253,1,9,82,0,1,1,0,0,0,0,0,0,0,0,16,5,Man City,Dzeko,F,Newcastle 0 - 2 Man City: 17 Aug 16:00
2015,254,1,9,8,1,0,0,0,0,0,0,0,0,0,1,26,6,Man City,Aguero,F,Newcastle 0 - 2 Man City: 17 Aug 16:00
2015,256,1,9,72,0,0,1,0,0,0,0,0,0,0,0,14,2,Man City,Jovetic,F,Newcastle 0 - 2 Man City: 17 Aug 16:00
2015,58,1,10,90,0,0,0,3,0,0,0,0,0,0,0,8,1,Burnley,Heaton,G,Burnley 1 - 3 Chelsea: 18 Aug 20:00
2015,60,1,10,90,0,0,0,3,0,0,0,0,0,0,0,11,1,Burnley,Duff,D,Burnley 1 - 3 Chelsea: 18 Aug 20:00
2015,61,1,10,90,0,0,0,3,0,0,0,0,0,0,0,12,1,Burnley,Shackell,D,Burnley 1 - 3 Chelsea: 18 Aug 20:00
2015,64,1,10,90,0,0,0,3,0,0,0,0,0,0,0,13,1,Burnley,Mee,D,Burnley 1 - 3 Chelsea: 18 Aug 20:00
2015,65,1,10,90,0,0,0,3,0,0,0,0,0,0,0,7,1,Burnley,Trippier,D,Burnley 1 - 3 Chelsea: 18 Aug 20:00
2015,66,1,10,90,0,0,0,3,0,0,0,0,0,0,0,12,2,Burnley,Marney,M,Burnley 1 - 3 Chelsea: 18 Aug 20:00
2015,67,1,10,90,0,0,0,3,0,0,0,0,0,0,0,14,2,Burnley,Jones,M,Burnley 1 - 3 Chelsea: 18 Aug 20:00
2015,69,1,10,90,1,0,0,3,0,0,0,0,0,0,0,27,7,Burnley,Arfield,M,Burnley 1 - 3 Chelsea: 18 Aug 20:00
2015,70,1,10,21,0,0,0,0,0,0,0,0,0,0,0,1,1,Burnley,Kightly,M,Burnley 1 - 3 Chelsea: 18 Aug 20:00
2015,71,1,10,69,0,1,0,3,0,0,0,0,0,0,0,22,5,Burnley,Taylor,M,Burnley 1 - 3 Chelsea: 18 Aug 20:00
2015,73,1,10,81,0,0,0,3,0,0,0,0,0,0,0,1,2,Burnley,Ings,F,Burnley 1 - 3 Chelsea: 18 Aug 20:00
2015,75,1,10,21,0,0,0,0,0,0,0,0,0,0,0,1,1,Burnley,Barnes,F,Burnley 1 - 3 Chelsea: 18 Aug 20:00
2015,76,1,10,9,0,0,0,0,0,0,0,1,0,0,0,-1,0,Burnley,Sordell,F,Burnley 1 - 3 Chelsea: 18 Aug 20:00
2015,523,1,10,69,0,0,0,3,0,0,0,0,0,0,0,-2,2,Burnley,Jutkiewicz,F,Burnley 1 - 3 Chelsea: 18 Aug 20:00
2015,78,1,10,90,0,0,0,1,0,0,0,0,0,1,0,11,2,Chelsea,Courtois,G,Burnley 1 - 3 Chelsea: 18 Aug 20:00
2015,79,1,10,90,0,0,0,1,0,0,0,0,0,0,0,15,2,Chelsea,Cahill,D,Burnley 1 - 3 Chelsea: 18 Aug 20:00
2015,80,1,10,90,0,0,0,1,0,0,0,0,0,0,0,16,2,Chelsea,Terry,D,Burnley 1 - 3 Chelsea: 18 Aug 20:00
2015,81,1,10,90,1,0,0,1,0,0,0,0,0,0,2,31,10,Chelsea,Ivanovic,D,Burnley 1 - 3 Chelsea: 18 Aug 20:00
2015,82,1,10,90,0,0,0,1,0,0,0,0,0,0,0,18,2,Chelsea,Azpilicueta,D,Burnley 1 - 3 Chelsea: 18 Aug 20:00
2015,87,1,10,9,0,0,0,0,0,0,0,0,0,0,0,3,1,Chelsea,Mikel,M,Burnley 1 - 3 Chelsea: 18 Aug 20:00
2015,89,1,10,83,0,0,0,1,0,0,0,0,0,0,0,24,2,Chelsea,Hazard,M,Burnley 1 - 3 Chelsea: 18 Aug 20:00
2015,90,1,10,81,0,0,0,1,0,0,0,0,0,0,0,14,2,Chelsea,Oscar,M,Burnley 1 - 3 Chelsea: 18 Aug 20:00
2015,91,1,10,77,1,0,0,1,0,0,0,0,0,0,1,30,8,Chelsea,Schurrle,M,Burnley 1 - 3 Chelsea: 18 Aug 20:00
2015,94,1,10,13,0,0,0,0,0,0,0,0,0,0,0,3,1,Chelsea,Willian,M,Burnley 1 - 3 Chelsea: 18 Aug 20:00
2015,95,1,10,90,0,0,0,1,0,0,0,0,0,0,0,15,2,Chelsea,Matic,M,Burnley 1 - 3 Chelsea: 18 Aug 20:00
2015,100,1,10,90,0,2,0,1,0,0,0,0,0,0,3,44,11,Chelsea,Fabregas,M,Burnley 1 - 3 Chelsea: 18 Aug 20:00
2015,522,1,10,90,1,0,0,1,0,0,0,1,0,0,1,30,6,Chelsea,Diego Costa,F,Burnley 1 - 3 Chelsea: 18 Aug 20:00
2015,542,1,10,7,0,0,0,0,0,0,0,0,0,0,0,2,1,Chelsea,Drogba,F,Burnley 1 - 3 Chelsea: 18 Aug 20:00
2015,30,2,11,90,0,0,1,0,0,0,0,0,0,4,0,25,7,Aston Villa,Guzan,G,Aston Villa 0 - 0 Newcastle: 23 Aug 12:45
2015,31,2,11,9,0,0,0,0,0,0,0,0,0,0,0,3,1,Aston Villa,Baker,D,Aston Villa 0 - 0 Newcastle: 23 Aug 12:45
2015,34,2,11,90,0,0,1,0,0,0,0,0,0,0,0,22,6,Aston Villa,Vlaar,D,Aston Villa 0 - 0 Newcastle: 23 Aug 12:45
2015,39,2,11,90,0,0,1,0,0,0,0,1,0,0,0,24,5,Aston Villa,Senderos,D,Aston Villa 0 - 0 Newcastle: 23 Aug 12:45
2015,539,2,11,90,0,0,1,0,0,0,0,0,0,0,0,25,6,Aston Villa,Hutton,D,Aston Villa 0 - 0 Newcastle: 23 Aug 12:45
2015,558,2,11,81,0,0,1,0,0,0,0,0,0,0,0,24,6,Aston Villa,Cissokho,D,Aston Villa 0 - 0 Newcastle: 23 Aug 12:45
2015,40,2,11,90,0,0,1,0,0,0,0,0,0,0,0,17,3,Aston Villa,Delph,M,Aston Villa 0 - 0 Newcastle: 23 Aug 12:45
2015,41,2,11,61,0,0,1,0,0,0,0,1,0,0,0,-5,2,Aston Villa,N'Zogbia,M,Aston Villa 0 - 0 Newcastle: 23 Aug 12:45
2015,44,2,11,90,0,0,1,0,0,0,0,0,0,0,0,18,3,Aston Villa,Westwood,M,Aston Villa 0 - 0 Newcastle: 23 Aug 12:45
2015,51,2,11,75,0,0,1,0,0,0,0,0,0,0,0,12,3,Aston Villa,Richardson,M,Aston Villa 0 - 0 Newcastle: 23 Aug 12:45
2015,581,2,11,29,0,0,0,0,0,0,0,1,0,0,0,0,0,Aston Villa,Sanchez,M,Aston Villa 0 - 0 Newcastle: 23 Aug 12:45
2015,52,2,11,90,0,0,1,0,0,0,0,0,0,0,0,1,2,Aston Villa,Agbonlahor,F,Aston Villa 0 - 0 Newcastle: 23 Aug 12:45
2015,53,2,11,90,0,0,1,0,0,0,0,1,0,0,0,2,1,Aston Villa,Weimann,F,Aston Villa 0 - 0 Newcastle: 23 Aug 12:45
2015,57,2,11,15,0,0,0,0,0,0,0,0,0,0,0,2,1,Aston Villa,Bent,F,Aston Villa 0 - 0 Newcastle: 23 Aug 12:45
2015,288,2,11,90,0,0,1,0,0,0,0,0,0,0,0,19,6,Newcastle,Krul,G,Aston Villa 0 - 0 Newcastle: 23 Aug 12:45
2015,290,2,11,90,0,0,1,0,0,0,0,0,1,0,0,19,3,Newcastle,Williamson,D,Aston Villa 0 - 0 Newcastle: 23 Aug 12:45
2015,291,2,11,1,0,0,0,0,0,0,0,0,0,0,0,3,1,Newcastle,Steven Taylor,D,Aston Villa 0 - 0 Newcastle: 23 Aug 12:45
2015,292,2,11,90,0,0,1,0,0,0,0,0,0,0,3,31,9,Newcastle,Coloccini,D,Aston Villa 0 - 0 Newcastle: 23 Aug 12:45
2015,298,2,11,90,0,0,1,0,0,0,0,0,0,0,1,27,7,Newcastle,Dummett,D,Aston Villa 0 - 0 Newcastle: 23 Aug 12:45
2015,527,2,11,90,0,0,1,0,0,0,0,0,0,0,2,28,8,Newcastle,Janmaat,D,Aston Villa 0 - 0 Newcastle: 23 Aug 12:45
2015,307,2,11,69,0,0,1,0,0,0,0,0,0,0,0,12,3,Newcastle,Anita,M,Aston Villa 0 - 0 Newcastle: 23 Aug 12:45
2015,308,2,11,90,0,0,1,0,0,0,0,0,0,0,0,8,3,Newcastle,Sissoko,M,Aston Villa 0 - 0 Newcastle: 23 Aug 12:45
2015,309,2,11,90,0,0,1,0,0,0,0,0,0,0,0,10,3,Newcastle,Colback,M,Aston Villa 0 - 0 Newcastle: 23 Aug 12:45
2015,311,2,11,90,0,0,1,0,0,0,0,0,0,0,0,12,3,Newcastle,Gouffran,M,Aston Villa 0 - 0 Newcastle: 23 Aug 12:45
2015,313,2,11,21,0,0,0,0,0,0,0,0,0,0,0,3,1,Newcastle,De Jong,M,Aston Villa 0 - 0 Newcastle: 23 Aug 12:45
2015,525,2,11,90,0,0,1,0,0,0,0,0,0,0,0,18,3,Newcastle,Cabella,M,Aston Villa 0 - 0 Newcastle: 23 Aug 12:45
2015,317,2,11,15,0,0,0,0,0,0,0,0,0,0,0,3,1,Newcastle,Ayoze,F,Aston Villa 0 - 0 Newcastle: 23 Aug 12:45
2015,526,2,11,76,0,0,1,0,0,0,0,0,0,0,0,1,2,Newcastle,Riviere,F,Aston Villa 0 - 0 Newcastle: 23 Aug 12:45
2015,78,2,12,90,0,0,1,0,0,0,0,0,0,4,0,24,7,Chelsea,Courtois,G,Chelsea 2 - 0 Leicester: 23 Aug 15:00
2015,79,2,12,90,0,0,1,0,0,0,0,0,0,0,0,28,6,Chelsea,Cahill,D,Chelsea 2 - 0 Leicester: 23 Aug 15:00
2015,80,2,12,90,0,0,1,0,0,0,0,0,0,0,0,34,6,Chelsea,Terry,D,Chelsea 2 - 0 Leicester: 23 Aug 15:00
2015,81,2,12,90,0,1,1,0,0,0,0,0,0,0,3,42,12,Chelsea,Ivanovic,D,Chelsea 2 - 0 Leicester: 23 Aug 15:00
2015,82,2,12,90,0,0,1,0,0,0,0,0,0,0,2,37,8,Chelsea,Azpilicueta,D,Chelsea 2 - 0 Leicester: 23 Aug 15:00
2015,86,2,12,27,0,0,0,0,0,0,0,0,0,0,0,4,1,Chelsea,Ramires,M,Chelsea 2 - 0 Leicester: 23 Aug 15:00
2015,89,2,12,90,1,0,1,0,0,0,0,0,0,0,1,35,9,Chelsea,Hazard,M,Chelsea 2 - 0 Leicester: 23 Aug 15:00
2015,90,2,12,69,0,0,1,0,0,0,0,0,0,0,0,16,3,Chelsea,Oscar,M,Chelsea 2 - 0 Leicester: 23 Aug 15:00
2015,91,2,12,63,0,0,1,0,0,0,0,0,0,0,0,-1,3,Chelsea,Schurrle,M,Chelsea 2 - 0 Leicester: 23 Aug 15:00
2015,94,2,12,21,0,0,0,0,0,0,0,0,0,0,0,10,1,Chelsea,Willian,M,Chelsea 2 - 0 Leicester: 23 Aug 15:00
2015,95,2,12,90,0,0,1,0,0,0,0,0,0,0,0,13,3,Chelsea,Matic,M,Chelsea 2 - 0 Leicester: 23 Aug 15:00
2015,100,2,12,90,0,1,1,0,0,0,0,0,0,0,0,29,6,Chelsea,Fabregas,M,Chelsea 2 - 0 Leicester: 23 Aug 15:00
2015,522,2,12,79,1,0,1,0,0,0,0,0,0,0,0,31,6,Chelsea,Diego Costa,F,Chelsea 2 - 0 Leicester: 23 Aug 15:00
2015,542,2,12,11,0,0,0,0,0,0,0,0,0,0,0,1,1,Chelsea,Drogba,F,Chelsea 2 - 0 Leicester: 23 Aug 15:00
2015,178,2,12,90,0,0,0,2,0,0,0,0,0,8,0,18,3,Leicester,Schmeichel,G,Chelsea 2 - 0 Leicester: 23 Aug 15:00
2015,180,2,12,90,0,0,0,2,0,0,0,0,0,0,0,12,1,Leicester,Morgan,D,Chelsea 2 - 0 Leicester: 23 Aug 15:00
2015,182,2,12,90,0,0,0,2,0,0,0,0,0,0,0,13,1,Leicester,Moore,D,Chelsea 2 - 0 Leicester: 23 Aug 15:00
2015,183,2,12,90,0,0,0,2,0,0,0,0,0,0,0,9,1,Leicester,De Laet,D,Chelsea 2 - 0 Leicester: 23 Aug 15:00
2015,184,2,12,90,0,0,0,2,0,0,0,0,0,0,0,6,1,Leicester,Schlupp,D,Chelsea 2 - 0 Leicester: 23 Aug 15:00
2015,185,2,12,90,0,0,0,2,0,0,0,0,0,0,0,16,1,Leicester,Konchesky,D,Chelsea 2 - 0 Leicester: 23 Aug 15:00
2015,188,2,12,72,0,0,0,1,0,0,0,1,0,0,0,12,1,Leicester,Hammond,M,Chelsea 2 - 0 Leicester: 23 Aug 15:00
2015,190,2,12,67,0,0,0,1,0,0,0,0,0,0,0,7,2,Leicester,Mahrez,M,Chelsea 2 - 0 Leicester: 23 Aug 15:00
2015,192,2,12,90,0,0,0,2,0,0,0,0,0,0,0,14,2,Leicester,King,M,Chelsea 2 - 0 Leicester: 23 Aug 15:00
2015,193,2,12,18,0,0,0,1,0,0,0,0,0,0,0,2,1,Leicester,Taylor-Fletcher,M,Chelsea 2 - 0 Leicester: 23 Aug 15:00
2015,194,2,12,23,0,0,0,1,0,0,0,0,0,0,0,2,1,Leicester,Albrighton,M,Chelsea 2 - 0 Leicester: 23 Aug 15:00
2015,195,2,12,90,0,0,0,2,0,0,0,0,0,0,0,0,2,Leicester,Nugent,F,Chelsea 2 - 0 Leicester: 23 Aug 15:00
2015,197,2,12,7,0,0,0,0,0,0,0,0,0,0,0,3,1,Leicester,Wood,F,Chelsea 2 - 0 Leicester: 23 Aug 15:00
2015,532,2,12,83,0,0,0,2,0,0,0,0,0,0,0,3,2,Leicester,Ulloa,F,Chelsea 2 - 0 Leicester: 23 Aug 15:00
2015,104,2,13,90,0,0,0,3,0,0,0,0,0,5,0,15,2,Crystal Palace,Speroni,G,Crystal Palace 1 - 3 West Ham: 23 Aug 15:00
2015,106,2,13,90,0,0,0,3,0,0,0,0,0,0,0,15,1,Crystal Palace,Ward,D,Crystal Palace 1 - 3 West Ham: 23 Aug 15:00
2015,107,2,13,90,0,0,0,3,0,0,0,0,0,0,0,6,1,Crystal Palace,Delaney,D,Crystal Palace 1 - 3 West Ham: 23 Aug 15:00
2015,201,2,13,90,0,0,0,3,0,0,0,0,0,0,0,18,1,Crystal Palace,Kelly,D,Crystal Palace 1 - 3 West Ham: 23 Aug 15:00
2015,547,2,13,90,0,0,0,3,0,0,0,0,0,0,0,7,1,Crystal Palace,Hangeland,D,Crystal Palace 1 - 3 West Ham: 23 Aug 15:00
2015,113,2,13,70,0,0,0,3,0,0,0,0,0,0,0,11,2,Crystal Palace,Bannan,M,Crystal Palace 1 - 3 West Ham: 23 Aug 15:00
2015,114,2,13,90,0,0,0,3,0,0,0,0,0,0,0,-1,2,Crystal Palace,Bolasie,M,Crystal Palace 1 - 3 West Ham: 23 Aug 15:00
2015,116,2,13,90,0,1,0,3,0,0,0,1,0,0,0,22,4,Crystal Palace,Jedinak,M,Crystal Palace 1 - 3 West Ham: 23 Aug 15:00
2015,117,2,13,20,0,0,0,0,0,0,0,0,0,0,0,9,1,Crystal Palace,Williams,M,Crystal Palace 1 - 3 West Ham: 23 Aug 15:00
2015,121,2,13,82,0,0,0,3,0,0,0,0,0,0,0,13,2,Crystal Palace,O'Keefe,M,Crystal Palace 1 - 3 West Ham: 23 Aug 15:00
2015,126,2,13,8,0,0,0,0,0,0,0,0,0,0,0,1,1,Crystal Palace,Murray,F,Crystal Palace 1 - 3 West Ham: 23 Aug 15:00
2015,127,2,13,21,0,0,0,0,0,0,0,0,0,0,0,2,1,Crystal Palace,Gayle,F,Crystal Palace 1 - 3 West Ham: 23 Aug 15:00
2015,129,2,13,90,1,0,0,3,0,0,0,0,0,0,2,34,8,Crystal Palace,Chamakh,F,Crystal Palace 1 - 3 West Ham: 23 Aug 15:00
2015,536,2,13,69,0,0,0,3,0,0,0,0,0,0,0,7,2,Crystal Palace,Campbell,F,Crystal Palace 1 - 3 West Ham: 23 Aug 15:00
2015,498,2,13,90,0,0,0,1,0,0,0,0,0,3,0,11,3,West Ham,Adrian,G,Crystal Palace 1 - 3 West Ham: 23 Aug 15:00
2015,500,2,13,90,0,0,0,1,0,0,0,1,0,0,0,15,1,West Ham,O'Brien,D,Crystal Palace 1 - 3 West Ham: 23 Aug 15:00
2015,501,2,13,90,0,0,0,1,0,0,0,1,0,0,0,15,1,West Ham,Reid,D,Crystal Palace 1 - 3 West Ham: 23 Aug 15:00
2015,504,2,13,90,0,0,0,1,0,0,0,1,0,0,0,11,1,West Ham,Tomkins,D,Crystal Palace 1 - 3 West Ham: 23 Aug 15:00
2015,506,2,13,90,0,0,0,1,0,0,0,0,0,0,0,6,2,West Ham,Cresswell,D,Crystal Palace 1 - 3 West Ham: 23 Aug 15:00
2015,507,2,13,89,1,0,0,1,0,0,0,0,0,0,3,40,10,West Ham,Downing,M,Crystal Palace 1 - 3 West Ham: 23 Aug 15:00
2015,508,2,13,90,0,1,0,1,0,0,0,0,0,0,0,27,5,West Ham,Noble,M,Crystal Palace 1 - 3 West Ham: 23 Aug 15:00
2015,511,2,13,1,0,0,0,0,0,0,0,0,0,0,0,4,1,West Ham,Diame,M,Crystal Palace 1 - 3 West Ham: 23 Aug 15:00
2015,514,2,13,90,0,1,0,1,0,0,0,0,0,0,0,26,5,West Ham,Kouyate,M,Crystal Palace 1 - 3 West Ham: 23 Aug 15:00
2015,515,2,13,8,0,0,0,0,0,0,0,0,0,0,0,3,1,West Ham,Poyet,M,Crystal Palace 1 - 3 West Ham: 23 Aug 15:00
2015,517,2,13,90,0,0,0,1,0,0,0,0,0,0,0,8,2,West Ham,Vaz Te,F,Crystal Palace 1 - 3 West Ham: 23 Aug 15:00
